keyphrase;score
;1.0
noorem;0.8373
test;0.831
meeter;0.829
protokoll;0.8279
world;0.826
andma;0.8185
uss;0.815
mark;0.8139
aspekt;0.8139
male;0.8128
reaalne;0.81
näiteks;0.8079
asi;0.8073
raames;0.807
inimene;0.803
paide;0.8027
taas;0.8022
vanem;0.7998
eugen;0.7997
distants;0.7996
parem;0.799
kindlasti;0.7987
tingimus;0.7986
automaatselt;0.7982
seisma;0.7982
start;0.7981
koorem;0.798
song;0.797
kilo;0.7969
birgit;0.7964
esimene;0.7963
kaks;0.796
toimuma;0.7956
koguma;0.7955
tooma;0.7951
annela;0.795
keerulisem;0.795
noor;0.7947
nimi;0.7945
eelnev;0.7939
üldiselt;0.7935
seitse;0.7933
ambos;0.7929
mõiste;0.7928
valus;0.7922
kuiv;0.7918
roller;0.7915
tegelik;0.7915
ala;0.7914
no;0.7911
elama;0.7911
seisja;0.791
aeg;0.7909
läbima;0.7908
tase;0.7905
eeldama;0.7905
takistus;0.7904
isiklik;0.7904
võib-olla;0.7903
sekund;0.7896
imre;0.7891
ohtlikum;0.7886
kaasa;0.7883
mees;0.7881
paar;0.788
panema;0.7879
nutme;0.7879
silm;0.7872
vöö;0.7872
soome;0.7872
personaalarvuti;0.7871
tiitel;0.7869
kerge;0.7865
show;0.7864
eesti;0.7864
ulrich;0.7864
tegelikult;0.7863
auhind;0.786
trenn;0.786
kuma;0.7857
võit;0.7857
arust;0.7856
vaatama;0.7856
kaitsma;0.7854
vesi;0.7846
avanema;0.7845
suur;0.7845
loomulikult;0.7844
arvama;0.7841
vahen;0.7838
uusorg;0.7838
tegemine;0.7837
maha;0.7833
mihkel;0.7833
üldse;0.783
keel;0.7829
poos;0.7827
karikatuur;0.7824
uhke;0.7823
hästi;0.7823
abielu;0.7823
käsi;0.7823
jalg;0.7823
korv;0.7818
praktiliselt;0.7818
ilus;0.7817
euga;0.7817
analoogne;0.7816
stuudio;0.7815
stardipauk;0.7812
kaduma;0.781
selg;0.7805
mutt;0.7804
piisavalt;0.7801
erinev;0.78
osa;0.7799
nina;0.7799
võistlusnaisekandmine;0.7798
olnd;0.7797
kaal;0.7795
kinni;0.7792
hea;0.7791
riik;0.7789
startima;0.7787
harrastama;0.7787
vaip;0.7784
juht;0.7782
ojaste;0.7782
inglisekeelne;0.7778
aasta;0.7776
järv;0.7776
kaenal;0.7775
ääretult;0.7771
närvelikene;0.7769
kalka;0.7764
sugu;0.7763
morgan;0.7762
tundma;0.7762
seitsmeteistaastane;0.7761
abikaasa;0.776
hirmsasti;0.7757
kalo;0.7756
maa;0.7756
puudutama;0.7756
pilt;0.7753
korraga;0.7752
naine;0.7749
tihti;0.7748
kandmisstiil;0.7748
mata;0.7747
kisa;0.7744
strateegia;0.7743
trass;0.7741
ületama;0.774
raske;0.7739
rada;0.7732
nägu;0.7729
plaan;0.7721
margot;0.7714
natuke;0.7711
rekord;0.7709
moloksunda;0.7707
nali;0.7706
cannon;0.7703
mm;0.7703
õnn;0.7699
mismoodi;0.7697
mahakukkumine;0.7696
stardijärjekord;0.7689
hoiatus;0.7686
sälk;0.7685
kirik;0.7683
lohisev;0.7682
86;0.7681
melisatav;0.7679
bergima;0.767
jube;0.7668
vald;0.7666
spordiala;0.7663
kandma;0.7657
vanusepiirang;0.7653
30;0.7647
lõpuprotokoll;0.7645
4000;0.7644
tüdruk;0.7643
33;0.7638
5;0.7637
natukene;0.7629
juuli;0.7625
kihvt;0.7622
championships;0.7615
200;0.7613
naljakas;0.7612
253;0.7609
raha;0.7604
maailmameistrivõistlus;0.7596
tõestama;0.7591
määrama;0.7579
lõpusirge;0.7441
