EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,2,1,3,0,1,2,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi; kvaliteet
0,2,1,3,0,1,2,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi; kvaliteet
0,2,1,3,0,1,2,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi; kvaliteet
0,2,1,3,0,1,2,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi; kvaliteet
0,1,1,3,0,1,2,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi
0,1,1,3,0,1,2,1,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi
0,1,1,2,0,1,1,2,0,11,veevärk; joogiveemäärus; põhjaveekompleks; vesi
0,1,0,2,0,1,1,2,0,11,hapnik; joogiveemäärus; põhjaveekompleks; vesi
2,2,0,2,0,1,0,2,0,11,veevärk; joogiveemäärus; tervisehäire; vesi; põhjaveekompleks
2,3,0,2,0,0,0,2,0,11,veetöötlusjaam; veevärk; joogiveemäärus; tervisehäire; vesi; põhjaveekompleks
0,2,1,2,1,0,0,2,0,11,veetöötlusjaam; veevärk; joogiveemäärus; tervisehäire; vesi; põhjaveekompleks
