keyphrase;score
number tore;0.8481
vagun number;0.8368
number juh;0.8324
asi seen;0.8138
number käsi;0.8132
tahtma table;0.8077
element toibuma;0.8055
kerge king;0.805
asi vihm;0.8002
vast viima;0.7997
vajadus niu;0.7993
harv kodumaa;0.7982
vesi andma;0.7977
istuma konks;0.7966
arreteerima press;0.7964
kaks asi;0.7954
press viima;0.7952
Julis number;0.7946
king raske;0.7944
kriminaalne element;0.7934
inimene hall;0.7932
asi kerge;0.7932
moment huvitav;0.7926
toit virm;0.7925
tore selge;0.7921
kodukoht krunt;0.792
panema istuma;0.7916
selge uus;0.7914
inimene uskuma;0.7913
virm vagun;0.7913
auto seisma;0.7908
last tooma;0.7905
esimene paar;0.7905
külm veri;0.7901
tore inimene;0.79
pale seee;0.7893
tooma vanem;0.7891
demend metsatöölaager;0.7885
vastama ajaleht;0.7884
nisugune laud;0.788
aeg vene;0.7877
alg lei;0.7875
moto inimene;0.7872
uuesti toode;0.787
tega suvitama;0.7866
tooma pang;0.7865
vott nuid;0.7861
sattuma lage;0.7861
mees last;0.7856
vene inimene;0.7856
aim vihmane;0.7854
otsustama evakueerima;0.7854
asi kaasa;0.7852
laskmine send;0.7847
punaarmee munder;0.7845
aeg sumama;0.7839
asi sattuma;0.7838
no jaam;0.7838
selge ilmul;0.7836
peatama viss;0.7834
vara seitse;0.7829
valve Jord;0.7828
kutsuma vagun;0.7826
istuma muru;0.7826
hai nimi;0.7823
saatma suurim;0.7816
viskama võib-olla;0.7816
ase selg;0.7813
käima seisma;0.7813
vagun öö;0.7812
tuttav pale;0.7809
arst tor;0.7807
lugema mentiivne;0.7805
teadma sage;0.7804
lükkama sumin;0.7802
vaba hulkuma;0.7802
vanem isa;0.78
kiri paber;0.7798
tooma nali;0.7796
istuli küsima;0.7796
nimi närv;0.7793
hea märk;0.7792
hommik aken;0.7789
vas maha;0.7785
vene tank;0.7784
vaim hirm;0.7783
laud alus;0.7782
Baldwin panema;0.778
kogumispunkt hästi;0.7776
ringkond ajutiselt;0.7774
laulma sinimustvalge;0.7771
sukelpeatus inimene;0.7766
tor Kraus;0.7765
astuma surm;0.7763
ilus ilm;0.7761
magamine magamine;0.7757
niukne asi;0.7757
õnnelik elu;0.7757
sajand piir;0.7757
uks neljateistkümnes;0.7756
morsk vas;0.7755
jagama demend;0.7753
tank laskma;0.7746
panema asi;0.7744
mäle sammas;0.7743
padrun 30;0.7743
hea arvama;0.774
teistmoodi relv;0.7737
viskama bee;0.7736
täis aka;0.7727
naerma Eeessor;0.7726
inimene Kadriorg;0.7726
otsustama 10;0.7724
lauditant Anna;0.7718
vihmane ilm;0.7718
Vene sadam;0.7716
killustama Uulu;0.7709
kolm 32;0.7709
pakulitz Belamu;0.7708
hirm aukartus;0.7708
reis oskama;0.7706
suits jutt;0.7705
evakueerima Nõukogu;0.7705
viima sese;0.7699
ilmuma esimene;0.7696
paluma hea;0.7696
barak tihedalt;0.7696
vene relv;0.7694
kauplemine no;0.7684
park kommunister;0.7682
saal 15;0.7682
saksa kastma;0.7682
esimene sekretär;0.7681
võtma mena;0.7679
veri pestapsee;0.7678
jaa jaa;0.7671
hobune hobune;0.767
Sindier hulk;0.767
nõudma nüütum;0.7669
kaup kaubajaam;0.7665
tikudoos viskama;0.7663
meel 1941;0.7661
rääkima kolmas;0.7661
tuul leht;0.766
joon joonik;0.7657
perekonnaliige eraldi;0.7654
selg järv;0.7654
tükk aeg;0.7652
keel vene;0.7649
kena tore;0.7649
oblast peatuma;0.7645
panema tohutult;0.7634
jurisprudents Ast;0.7629
silm magama;0.7627
puha panema;0.7626
raamat vene-eesti;0.7623
vene jurisprudents;0.762
turinski lind;0.7619
1500 inimene;0.7617
endine eesti;0.7614
vanaisa vanaonu;0.7607
suunas Kiiev;0.7606
lookima Ukraina;0.7605
raamat 12;0.7599
Kumm NKVD;0.7588
vanker Vainka;0.7587
minut 18;0.7586
vene kirik;0.7563
sünnipäev sünnipäev;0.7561
maha teadma;0.756
39 aasta;0.7551
juh rabama;0.7549
rääkima vene;0.7547
kindral tõrbama;0.7546
Sint laskma;0.7542
32 32;0.7538
küla õhtu;0.7532
Andrei murr;0.753
Krasnov jarsk;0.7527
maja vanem;0.7526
laskma laskma;0.7526
Karja tänav;0.752
Karl Säre;0.7508
kukkuma no;0.7503
linnavalitsus ;0.7488
magama natuke;0.7486
20 juuli;0.7481
sakk Sakkes;0.7472
grupp Canijate;0.7468
Eesti lai;0.7468
Uulu Uusodio;0.7432
hukkama 90;0.7421
politseihoone politseikomissariaat;0.7415
Elulood Laidoner;0.7412
tooma no;0.7409
Soome Eesti;0.7409
raha andma;0.7373
400 kilomeeter;0.7367
Sverdlovski oblast;0.7255
Tartu Valga;0.7221
