keyphrase;score
alfa hull;0.8249
sort lugu;0.7981
kuulama sort;0.7965
ooperidiiv monster;0.7941
hull juhtuma;0.7938
esinema esinemine;0.7929
võistlus esinemine;0.791
isiklikult meeldima;0.791
punkt pärinema;0.7908
ütlema võistlus;0.7886
hing ütlema;0.788
spetsiaalne laul;0.7867
oskama ütlema;0.7864
kuulama uunikum;0.7862
ütlema mäletama;0.786
kuulama isiklikult;0.7859
video vahendus;0.7859
soovima meenutama;0.7857
vaheline rahustav;0.7849
mäng spetsiaalne;0.7849
juhtuma tulemus;0.7848
tulemus muutuma;0.7844
nõus esitama;0.7834
käima enamus;0.7831
esinemine laulmine;0.7829
meeldima kuulama;0.7827
hästi ;0.7823
jääma alfa;0.7822
mäletama vaatama;0.7822
mängima auto;0.782
muutuma meeldima;0.7819
vaja ala;0.7818
kütma võistlus;0.7807
sündima lint;0.7802
auto pidevalt;0.7801
esitama video;0.7799
kuulama klassikaraadio;0.7797
laul sündima;0.7795
lugu koosa;0.7794
aeg Mercury;0.7793
üldse käima;0.7788
meeldima klassika;0.7787
jääma vaheline;0.7786
hästi aed;0.7786
ala ala;0.7785
rääkima sissejuhatus;0.7785
tuju võistlus;0.7784
muusikamaitse erinev;0.7783
mõrkur tellimus;0.7782
aed rahulik;0.778
kaheksas koht;0.7777
klassikaraadio mängima;0.7777
ettekanne lugu;0.7776
esinemine siiamaani;0.7772
käima meenuma;0.777
aippuv aeg-ajalt;0.777
avatseremoonia üldse;0.777
tiitlivõistlus koht;0.7763
meeldima väike;0.7761
kuulama pisike;0.7761
erinev olenema;0.776
äär stiil;0.776
kuulama 87;0.7759
enamus muusika;0.7758
rada ütlema;0.7756
laul hing;0.7755
esmailmumine tõusma;0.7753
sündmus mäletama;0.7752
olümpia laulma;0.7748
ala hästi;0.7748
kuulama äär;0.7747
pidevalt muusikamaitse;0.7746
lugu jääma;0.7742
monster Raagabaie;0.7741
tartlane esinema;0.7741
ütlema soovima;0.774
teinekord vaja;0.7739
olenema tuju;0.7739
pisike aippuv;0.7738
meenutama 15;0.7736
aeg-ajalt valima;0.7731
mitmevõistleja vaja;0.7729
mäletama hästi;0.7727
laulmine avatseremoonia;0.7727
kabajee nõus;0.7726
toimumispaik mõrkur;0.7725
eriti valima;0.7724
isiklik rekord;0.7723
olümpia käima;0.7723
klassika kuulama;0.7722
surema olümpiamängud;0.7716
plaat jääma;0.7715
ametlikult ilmunud;0.7715
tõusma laul;0.7715
vaja mitmevõistleja;0.7714
teadma Freddie;0.7711
olümpiamängud toimumispaik;0.771
Mercury sündmus;0.7709
olümpiamängud esinemine;0.7709
võistlus traditsioon;0.7707
hästi kütma;0.7705
laulma laul;0.7704
valima kuulama;0.7704
muusika kuulama;0.77
moodi üldse;0.7696
väike kuulama;0.7695
vaatama tartlane;0.7694
rekord 8119;0.7692
stiil eriti;0.769
kuulamine moodi;0.7689
teinekord maha;0.7687
hiphop meeldima;0.7683
laulma Mercury;0.7681
võistlus teinekord;0.7681
traditsioon kuulama;0.7679
live ettekanne;0.7678
lapsepõlv oskama;0.7678
vahendus Fredi;0.7678
sissejuhatus muusika;0.7677
uunikum 1982;0.7676
ilmunud plaat;0.767
maha jääma;0.7669
kümnevõistleja isiklik;0.7669
muusika kuulamine;0.7668
koht 10;0.7666
esinemine sport;0.7664
8119 punkt;0.7664
kuulama teinekord;0.7663
Barcelonal aeg;0.7657
laul Inglismaa;0.7656
leppima rada;0.7655
sport aru;0.7654
meenuma olümpiamängud;0.7653
15 koht;0.7652
seostuma lapsepõlv;0.7651
valima pop;0.765
87 teadma;0.7649
lugu muusikapala;0.7648
koht Barcelonal;0.7646
rahulik jääma;0.7644
tellimus kirjutama;0.7641
üldse olümpia;0.764
siiamaani seostuma;0.764
salvestama album;0.7639
rahustav muusika;0.7637
muusikapala hästi;0.7633
jääma kabajee;0.7623
album Barcelona;0.7617
edetabel kaheksas;0.7612
aastanumber ametlikult;0.7609
kirjutama mäng;0.7604
Kataloonia ooperidiiv;0.7604
lint laulma;0.7603
Mercury surema;0.7602
aru Freddie;0.76
olümpiamängud live;0.7598
pakkuma rääkima;0.7596
viimane Barcelona;0.7593
rada Eesti;0.759
koht Andres;0.7584
koosa Barcelona;0.7576
Raagabaie esmailmumine;0.7576
jääma AIDS;0.7576
eriti eriti;0.7574
Andres kuulama;0.7572
laulja viimane;0.7572
Inglismaa edetabel;0.757
surnud Queen;0.7564
maailmameistrivõistlus tiitlivõistlus;0.7558
esinema Barcelona;0.7557
valima 1992;0.7534
1987 aasta;0.7532
10 leppima;0.7532
Mercury lugu;0.7528
Barcelona olümpia;0.7527
lemmiklaul pakkuma;0.7527
Andres lemmiklaul;0.7522
AIDS surnud;0.7521
sündinud Kataloonia;0.7514
aasta aastanumber;0.7511
1982 aasta;0.7504
Andres rada;0.7502
Barcelona valima;0.7501
Barcelona sündinud;0.75
pärinema 2009;0.7497
Queen laulja;0.749
Mercury salvestama;0.7486
Mercury esinema;0.7477
Barcelona 1987;0.7475
aasta olümpiamängud;0.7469
Leningrad sündinud;0.7455
1992 aasta;0.7454
Eesti kümnevõistleja;0.7448
sündinud Andres;0.7448
2009 aasta;0.7444
pop hiphop;0.739
aasta maailmameistrivõistlus;0.7357
aasta Leningrad;0.735
Fredi Mercury;0.7278
Freddie Mercury;0.7168
