EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,0,2,0,0,16,maria-kristiina; kunstimaailm; kuraator
0,0,1,0,0,1,0,0,0,16,maria-kristiina
0,0,1,1,0,1,0,0,0,16,maria-kristiina
1,0,1,0,0,2,0,0,0,16,maria-kristiina; kriitik
0,0,1,0,0,1,2,0,0,16,maria-kristiina; võim; kuraator
0,0,1,0,0,1,2,0,0,16,maria-kristiina; võim; kuraator
