keyphrase;score
tool rapla päritolu;0.8758
gomäe nimetav mallega;0.8646
seoses mõtlema suuremeelsus;0.8638
dramatiseering elem treier;0.8614
kisa dramatiseering elem;0.8596
halvasti üldine foon;0.858
nemal haavand eugus;0.8575
-te algus hermaküla;0.8482
haavand eugus võrru;0.8474
puhtaleenane tartu vanemuine;0.8467
stoma proovisima mõte;0.8464
kõrgel nägema nägema;0.8461
kuuse multifilm dublaaž;0.8459
teleteater teater mõte;0.8454
epa õppiv ankronoom;0.8443
rapla päritolu aivar;0.8426
küllik tool rapla;0.8423
mägi gomäe nimetav;0.8422
sõitma andres tallinn;0.8414
tegelikult suimendamine lihtsalt;0.841
periood mahtra sõda;0.841
rääkima aupaklikkus õige;0.8405
maika tuttav tänane;0.8404
nägema põlvkonniti rapla;0.8403
vene sõber tõepoolest;0.8399
klikk webi niukene;0.8392
nägema täna indrek;0.839
lembitu kuuse multifilm;0.8381
arvamus üldse nõus;0.8377
vägev hoit ütlema;0.8371
algus hermaküla tooming;0.837
rapla jaa jaa;0.8367
halb sõnaosav nelk;0.8364
mäng tuhkatriinumäng nägema;0.8359
sällima õppima lavakas;0.8352
mõtlema jaan teater;0.8352
mõte sõna isiklikult;0.8351
no relikt yldiselt;0.8346
voldemar panso seitsmes;0.8345
viis tõepoolest mõtlema;0.8343
dublaaž tutvuma lennuk;0.8342
rapla isa ema;0.834
hästi rapla teadlane;0.8335
mütologiseeritum voldemar panso;0.8334
märkama liigutama suuremeelsus;0.8323
võimalik majakavah kgb;0.8321
sõda prohvet malts;0.8315
televisioon film naiiulg;0.8315
mõtlema suuremeelsus suuremeelsus;0.8311
ugala seotud külalisetetendus;0.831
algama tõus mõõn;0.8308
mikk jürjens avand;0.8307
monoetendus hetk jõle;0.8306
küsima elmo asi;0.8301
nägema näidend moodi;0.8299
lugema retsensioon nägema;0.8298
rida ülikool tartu;0.8294
etendus tänaseni veli;0.8294
küsimus raplas fenomen;0.8287
asi õnnestuma teatritegemine;0.8282
rapla inimene põlvkond;0.828
andres tallinn rapla;0.8275
teater küllik saldre;0.8275
lavaka lõpe viljandi;0.8273
kodu puhtpragmaatiline põhjus;0.8273
teater õppima tagantjärgi;0.8272
hea sõitma andres;0.8271
kihtim lavastus üldse;0.8271
piisavalt arvama mõttemaailm;0.8269
vanker miko mäng;0.8265
ütlema andres võluma;0.8264
andres võluma siiamaani;0.8263
sõnaosav nelk klikk;0.8263
elem treier kirjutama;0.8262
teater teatrikool jälle;0.826
näitlejatee jaan tooming;0.8255
tooming teater päästma;0.8248
pööraselt vägev hoit;0.8243
hästi kõlbama jutt;0.8243
teater teatrikool ugala;0.8239
õnnestuma teatritegemine kunst;0.8237
lavakas õpetama õpetus;0.8236
kirjutamine seletama võib-olla;0.8236
tartu vastuvõtlikum nimelt;0.8236
tartu vanemuine mõtlema;0.8235
noor inimene andekus;0.8234
jüri krjukov teater;0.8233
silm nägema varsti;0.8233
kontakt vaim võluma;0.8232
võib-olla tahtma nägema;0.8231
kullam 50 -test;0.8226
majakas sada kuu;0.8219
võluma tunnetuslikult hiljem;0.8219
teater tundma näitleja;0.8219
õpetus seep käima;0.8213
huvi huvi nägema;0.8213
