keyphrase;score
andma uus kontakt;0.8247
publik andma uus;0.806
arvama reaalne võimalus;0.8014
uus kontakt uus;0.8002
arvama nii-öelda võimalus;0.7986
andma vabariik ütlema;0.7982
perspektiiv võib-olla symbol;0.7975
maksma pere näiteks;0.7954
suurem mure kooslus;0.7953
isiklikult vaatevinkel vaatama;0.7952
uus võimalus kasu;0.7945
võimalus kasu ootama;0.7943
kontakt uus võimalus;0.7937
parem palk asutus;0.7932
oskama ütlema esindama;0.7919
ausalt ütlema sponsorlus;0.7917
otsima inimene sobilik;0.7914
interpreet viimane aeg;0.7912
probleem tulevik ootama;0.7912
pingsalt otsima inimene;0.791
nii-öelda isetegevuslik kord;0.7905
ammendama nii-öelda kasvatama;0.7904
esinemine tähtsam esinemine;0.7903
võimalus ammendama nii-öelda;0.7903
tegelema võib-olla looming;0.7902
aeg ausalt ütlema;0.7899
ütlema noor inimene;0.7898
unustama asi kahjuks;0.7896
no resultaat tegelikult;0.7895
ootama praktiliselt palkur;0.7895
ausalt ütlema mark;0.7893
keelpill realist tegevus;0.7892
inimene no kateeder;0.7889
võib-olla paar sõna;0.7888
näiteks pakutud pikaajaline;0.7888
ütlema lääs võimalus;0.7888
kontsert käima ausalt;0.7887
ütlema mark nii-öelda;0.7886
võimalikult võimalikult ütlema;0.7884
käima ausalt ütlema;0.7883
tunduvalt suurem koosseis;0.7882
asi surnud research;0.7881
täpselt arvama protsent;0.788
inimene sobilik suutma;0.788
nii-öelda võimalus ammendama;0.788
saade vaatlus viimane;0.7878
muusika unustama asi;0.7876
ainuke perspektiiv võib-olla;0.7876
parem meel nimetama;0.7874
no näiteks tooma;0.7874
pakkumine mõtlema koht;0.7873
tore kutsuma esinema;0.7872
ausalt ütlema väsima;0.7872
interpreet juubel kava;0.7869
tooma muretsema kontsert;0.7869
interpred ütlema soid;0.7868
vähem pisik asi;0.7867
dialemma võimalikult võimalikult;0.7865
kord asi isetegevuslik;0.7863
realist tegevus jätkama;0.7863
nii-öelda palgaline koht;0.7861
elatama võimalik andma;0.786
tase arvama neli;0.7859
loomulikult suurem mure;0.7858
mööduma kooslus nii-öelda;0.7858
võib-olla looming tegelema;0.7858
Gerretz arvama reaalne;0.7857
võib-olla symbol rääkima;0.7857
