EstBERT,est-roberta,LaBSE,bertMulti,distilbertMulti,MiniLM_multi,MiniLM-L12_multi,multi_e5,xml_roberta,expected_amount,words
3,3,2,2,1,1,1,2,1,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
3,3,2,2,1,1,1,2,1,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
3,3,2,2,0,1,1,2,1,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
3,3,3,2,0,1,1,2,1,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
3,3,3,2,1,1,1,2,1,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
2,2,3,2,1,2,1,2,1,12,majandus; eurotsoon; kroon; föderatsioon; sotsiaalne; eesti
3,1,0,3,1,3,1,3,1,12,majandus; eurotsoon; kroon; föderatsioon; sotsiaalne; eesti
2,2,1,3,0,2,2,2,1,12,majandus; eurotsoon; kroon; föderatsioon; eesti
3,2,2,3,0,1,2,3,1,12,majandus; eesti; eurotsoon; kroon; föderatsioon; sotsiaalne
2,5,3,2,0,3,0,2,3,12,majandus; eesti; eurotsoon; kroon; föderatsioon; sotsiaalne
2,4,0,2,0,2,0,2,4,12,majandus; eurotsoon; föderatsioon; sotsiaalne; eesti
