keyphrase;score
andrea falconieria beation;0.9242
andrea gabriel schubert;0.9206
stock mõte joel;0.914
andrea falcanieerija beatša;0.9104
singers new york;0.9061
mõte märksõna dists;0.905
näiteks andrea gabriel;0.9049
bioon jond auland;0.9047
patarei partonoomieutrombochino adrian;0.9028
giulio kaczyin andrea;0.9018
mõte natalja gutman;0.8963
samoscand bioon jond;0.8963
hoffmann divert mento;0.8939
kõnealune andres mustonen;0.8936
märksõna dists fonikar;0.8906
robert stock mõte;0.8903
küsimus joel frederick;0.8897
phonyker estonia kontserdisaal;0.8873
ireen mõte natalja;0.8873
eufoonium toos tiiven;0.8847
divert mento ev;0.8846
rosin flööt ivo;0.8835
kammermonik andres mustonen;0.8831
stingi michael jackson;0.8829
bass joel frederick;0.8818
frederick sen kava;0.8812
schubert laul stingi;0.8811
redricssen saksamaa ameerika;0.88
johnson samoscand bioon;0.8798
jon hävener inglise;0.8791
helikunst näiteks andrea;0.8789
triin norman silver;0.8785
kontsert orpheus laupäev;0.8773
inglise eufoonium toos;0.8772
samamoodi mõjuma orphane;0.8768
gabriel schubert laul;0.8767
hävener inglise helilooja;0.876
johan fredrik xani;0.8756
mõte frederik soni;0.8754
claud arimaa flööt;0.8743
helikada kaastöö irene;0.8738
leonid hoffmann divert;0.8737
jond auland piirataniaan;0.8735
flööt ivo sillamaa;0.873
orpheus joel redel;0.873
partonoomieutrombochino adrian pille;0.8728
steriilne muuseumieksponaat hõng;0.8723
mõte joel fredrik;0.871
joel frederick sen;0.8707
robert johnson samoscand;0.8705
new york kvoiziza;0.87
natalja gutmanna tšello;0.869
orpheus laupäev nädal;0.8686
bob dylan asi;0.8684
orlando di lasso;0.868
disi phonyker esinemine;0.8676
joel frederik soni;0.8676
peatuma disi phonyker;0.8672
gabriel patarei partonoomieutrombochino;0.8668
ansambel comedian harman;0.8663
pealkiri orpheus joel;0.8656
mõte ansambel symphony;0.8653
artikulatsioon nüanss rohkus;0.865
falcanieerija beatša mariin;0.8647
beation mariin kontsert;0.8644
muuseumieksponaat hõng esitus;0.8643
michael jackson hitt;0.8634
falconieria beation mariin;0.8631
phonyker teisipäev estonia;0.8631
teos insener preiefory;0.8628
põimima folkloor seid;0.8626
joel fredrik soni;0.8621
mõte eesti kooriühing;0.8613
mängima tallinn kammermonik;0.8611
ütlema pealkiri orpheus;0.8611
kaczyin andrea falconieria;0.8609
arimaa flööt hispaania;0.8603
iranud lill redricssen;0.8601
kandma alapealkiri bach;0.8592
vokaalansambel sing phonyker;0.859
muusika kontsert mõte;0.8586
