keyphrase;score
pühak kirik;0.4494
luterlik kirikukalender;0.4459
Johannes kirik;0.4446
Püha Johannes;0.4365
neljas pühakutepäev;0.4364
pühajõudmine kirikukalendess;0.4297
kirik ajalugu;0.4221
rõõmustama püha;0.4197
püha november;0.4175
täpsemalt pühak;0.4157
püha Peetrus;0.4154
õnnistatud pühakutepäev;0.4102
pühakutepäev täpsemalt;0.4088
pühak päev;0.402
kirik rõõmustama;0.4018
pühakutepäev pühakutepäev;0.3951
esimene november;0.3886
kirik jõudma;0.3841
jõudma pühak;0.3841
majaline püha;0.3826
päevasõna luterlik;0.3813
kolmas püha;0.3806
kirik õpetus;0.3805
paavst Gregorius;0.3777
läänekirik püha;0.3756
patriarh Johannes;0.3736
germaanlane pühak;0.3697
rahvas kirik;0.3687
auline püha;0.3672
meenutama kristlik;0.3647
päev tänama;0.3603
kirikukalendess siduma;0.3601
püha aeg;0.3582
sõna Efesos;0.3572
basiilika pühak;0.3561
kirik aeg;0.3522
jumal püha;0.3493
esimene päev;0.3468
Gregorius neljas;0.3458
raamat kirjutama;0.3453
tuntud Johannes;0.3452
püha seadma;0.3442
püha palveline;0.3429
ajalugu Kristus;0.3386
november põhjus;0.3381
õnnistama eriline;0.3381
püha kaaskodanik;0.3381
kirikukalender võõras;0.3379
elu Püha;0.3361
tänane päevasõna;0.3352
hiljem seitsmes;0.3348
päev hiljem;0.3303
pühakutepäev pühitsemine;0.3249
päev tempel;0.3217
neljas sajand;0.3211
algus neljas;0.3199
asjaolu esimene;0.3177
hõiskama Johannes;0.3171
kartmatu kirik;0.3149
algus paavst;0.312
kristlik misjon;0.3106
viitama paavst;0.3085
kolmas esimene;0.3074
Kristus sõnum;0.3058
tänama jumal;0.3052
inimene ajalugu;0.3026
kiri tänane;0.3022
pühitsema paavst;0.301
Püha Neitsi;0.2998
elu raske;0.2981
kõnelema ütlema;0.2901
lõppev nädal;0.2864
kuuluma ainus;0.2863
ainus õige;0.2854
meenutama inimene;0.2839
täna jumal;0.2816
sõnum viitama;0.2804
Maarjat püha;0.2795
nädal hommik;0.2773
ajalugu kartmatu;0.2767
Johannes ilmutus;0.2748
maksma kõrge;0.2743
soovima õnnistatud;0.2711
Johannes kult;0.2698
Konstantinoopol patriarh;0.2691
põhjus asjaolu;0.2684
pere kodu;0.2678
panifaatne neljas;0.2674
kirjutama vanem;0.2653
öö päev;0.2653
teadma ütlema;0.2639
ilmutus raamat;0.2591
tempel istuma;0.2586
päev pühitsemine;0.2579
pühitsemine esimene;0.2573
jumal sõna;0.2561
kord saatma;0.256
tänulik alandlik;0.2525
tunnistus usk;0.2523
seitsmes sajand;0.2521
saatma pagendus;0.2507
meenutama elu;0.2479
aeg meenutama;0.2479
teenima öö;0.2446
kiitus kuuluma;0.2444
suurim kiitus;0.2442
pühitsema jõudma;0.2438
ustavus Kristus;0.243
püha Colomine;0.2428
Efesos kiri;0.2422
õige auline;0.2385
paavst panifaatne;0.2372
riik tänulik;0.2365
vanem kõnelema;0.2359
eriline sõnaseadmine;0.2349
hommik palvus;0.2347
jõudma kord;0.2343
sajand pühajõudmine;0.2325
õpetus moraalijutlustaja;0.2314
palvus meenutama;0.2312
langema päike;0.229
ütlema suur;0.225
kolmas misjonimeelsus;0.221
kaks kord;0.22
suund õnnistama;0.2183
hind kaks;0.2156
pühitsemine algus;0.2139
elu tunnistus;0.212
toetaja germaanlane;0.2102
võõras majaline;0.2088
moraalijutlustaja maksma;0.2065
vooruslik elu;0.2039
allikas jumal;0.2039
võtma eeskuju;0.1995
meel võtma;0.198
paluma pühimalt;0.1978
valge veri;0.1956
üheskoos rändama;0.1947
ütlema valge;0.1918
isand teadma;0.1908
aeg läänekirik;0.19
veenduma issand;0.1882
kord veatu;0.1882
Peetrus basiilika;0.1878
algataja toetaja;0.186
misjonimeelsus meenutama;0.1857
jumal kodakondne;0.1849
hing kinkima;0.1829
raske erutingimus;0.1829
aeg ületav;0.1814
hoidma neit;0.1788
maa rahvas;0.1772
osadus üheskoos;0.1756
pühitsema lõppev;0.1756
siduma pagendus;0.1715
pagendus lahkumine;0.1713
con paavst;0.1698
igavene rahu;0.1656
Neitsi Maarjat;0.1653
palveline eeskost;0.1641
sõnaseadmine oskus;0.1641
rüü avastama;0.164
kustumatu valgus;0.1639
kagi suurim;0.1639
jumal troon;0.1609
laitmatu jumal;0.1599
pühkima pisar;0.1587
veri jumal;0.1565
istuma troon;0.1561
janu langema;0.1513
suur viletsus;0.1509
viletsus pesema;0.1499
valgus riik;0.1459
alandlik meel;0.1407
misjon algataja;0.1402
kommunaallinn siduma;0.1378
veatu laitmatu;0.137
eluvägi allikas;0.1346
lahkumine Armeenia;0.1345
nelk janu;0.1342
kodakondne soovima;0.1336
oskus vooruslik;0.1286
pale hõiskama;0.1249
usk ustavus;0.1162
kinkima igavene;0.1155
silm ;0.1064
issand hing;0.1037
meelevald pühitsema;0.1029
Armeenia kommunaallinn;0.1
siduma con;0.0879
rändama kagi;0.0851
kult suund;0.0769
neit karjane;0.0735
arm vägi;0.0646
Sostumus tuntud;0.0581
ületav osadus;0.0358
karjane juhatama;0.0301
Colomine jumal;0.02
Lõõnska troon;-0.0088
erutingimus Lääs;-0.0138
